EVENT_ID,CATEGORY,DISTRICT,TITLE,START_DATE,END_DATE,PLACE,LATITUDE,LONGITUDE,ORGANIZATION,SUBJECT,IS_FREE,URL,REGISTERED
155612,무용,광진구,[광진문화재단] 가족무용극 고블린파티② [루돌프],2025-12-25,2025-12-26,광진어린이공연장,127.08445683899,37.5650580830652,광진문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155612&menuNo=200008,2025-10-20
152033,전시/미술,강남구,K-핸드메이드페어 2025,2025-12-18,2025-12-21,서울 삼성동 코엑스 1층  B홀,127.059159043842,37.5118239121138,기타,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=152033&menuNo=200009,2025-01-10
155636,무용,마포구,[마포문화재단] 2025 M 송년시리즈Ⅱ 발레 [호두까기 인형],2025-12-18,2025-12-21,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155636&menuNo=200008,2025-10-21
153886,클래식,송파구,[함신익과 심포니 송] 마스터즈 시리즈 X [송년음악회 기쁨의 노래],2025-12-18,2025-12-18,롯데콘서트홀,127.104446890835,37.5137519612953,기타,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=153886&menuNo=200008,2025-06-05
154341,콘서트,용산구,"2025 카즈미 타테이시 트리오 내한공연 [지브리, 재즈를 만나다-서울]",2025-12-13,2025-12-13,용산아트홀 대극장 미르,126.990478820837,37.5324522944579,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154341&menuNo=200008,2025-07-11
153461,클래식,마포구,[마포문화재단] M 아티스트 2025 바리톤 박주성 리사이틀 Ⅱ,2025-12-06,2025-12-06,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=153461&menuNo=200008,2025-05-07
155691,교육/체험,용산구,[서울문화예술교육센터 용산] 다정한 아트라운지 [안녕을 나누는 사이 겨울나기],2025-12-06,2025-12-06,업무동 1층 아트라운지,126.966566172294,37.5269056148241,서울문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155691&menuNo=200011,2025-10-24
155279,연극,구로구,[구로문화재단] 연극 [코다] 2025 구로아트브릿지 선정작,2025-11-29,2025-11-29,오류아트홀,126.846035797544,37.4953581177106,구로문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155279&menuNo=200008,2025-09-19
155690,교육/체험,용산구,[서울문화예술교육센터 용산] 다정한 아트라운지 [뽑기 드로잉],2025-11-28,2025-11-28,업무동 1층 아트라운지,126.966566172294,37.5269056148241,서울문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155690&menuNo=200011,2025-10-24
155689,교육/체험,용산구,[서울문화예술교육센터 용산] 다정한 아트라운지 [시들시들 드로잉],2025-11-28,2025-11-28,업무동 1층 아트라운지,126.966566172294,37.5269056148241,서울문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155689&menuNo=200011,2025-10-24
154787,무용,마포구,[마포문화재단] 2025 M발레시리즈 해설이 있는 발레 [Ballet Plus-고전발레로의 초대],2025-11-27,2025-11-27,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154787&menuNo=200008,2025-08-12
155538,콘서트,마포구,[마포문화재단] 2025 M 기획시리즈 심수봉 콘서트 [꽃길],2025-11-25,2025-11-25,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155538&menuNo=200008,2025-10-15
155652,클래식,영등포구,2025 서경스트링 오케스트라 정기연주회,2025-11-25,2025-11-25,영산아트홀,126.924892738645,37.5292719570904,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155652&menuNo=200008,2025-10-22
155611,뮤지컬/오페라,광진구,[광진문화재단] 가족뮤지컬 [산타와 빈양말],2025-11-22,2025-12-25,나루아트센터 대공연장,127.070576040786,37.5375706269359,광진문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155611&menuNo=200008,2025-10-20
155646,교육/체험,양천구,[서울문화예술교육센터 양천] 우리가 궁금했던 예술 [그림과 선율로 건네는 위로],2025-11-22,2025-11-29,서울문화예술교육센터 양천 다목적홀,126.832145349117,37.5282197824835,서울문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155646&menuNo=200011,2025-10-22
155623,교육/체험,종로구,"[대우재단 시민강좌] 쇼펜하우어, 니체와 함께 인생을 생각한다",2025-11-22,2025-11-22,"대우재단빌딩 5층, 대우학술라운지",126.973229731453,37.5792139403308,기타,시민,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155623&menuNo=200011,2025-10-20
153885,클래식,송파구,[함신익과 심포니 송] 마스터즈 시리즈 IX [스티븐 허프 경이 초연하는 스티븐 허프 피아노협주곡],2025-11-22,2025-11-22,롯데콘서트홀,127.104446890835,37.5137519612953,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=153885&menuNo=200008,2025-06-05
155651,독주/독창회,송파구,이아미 첼로 독주회 [Letters Without Words],2025-11-22,2025-11-22,롯데콘서트홀,127.104446890835,37.5137519612953,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155651&menuNo=200008,2025-10-22
155641,클래식,서초구,이신우의 가지 않은 길 III. 밝은 슬픔,2025-11-22,2025-11-22,예술의전당 IBK기업은행챔버홀,127.014215239186,37.4802401962069,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155641&menuNo=200008,2025-10-22
155617,전시/미술,종로구,"[공근혜갤러리] 서울, 기억의 단면",2025-11-21,2025-12-13,공근혜갤러리,126.979674787414,37.5840295953174,서울시청,시민,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155617&menuNo=200009,2025-10-20
155447,연극,종로구,[종로문화재단] 상주단체 청소년 신작 [실종: 그레텔을 찾아서],2025-11-21,2025-11-29,아이들극장,126.99830160838778,37.59029701704756,종로문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155447&menuNo=200008,2025-10-02
155638,연극,종로구,[종로문화재단] 청소년극 신작 [실종: 그레텔을 찾아서],2025-11-21,2025-11-29,아이들극장,126.99830160838778,37.59029701704756,종로문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155638&menuNo=200008,2025-10-22
155561,국악,중구,"[서울남산국악당] 꼭두, 마지막 동행자 : 박영감 상여놀이",2025-11-21,2025-11-22,서울남산국악당 크라운해태홀,126.994021611776,37.5583499463987,서울남산국악당,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155561&menuNo=200008,2025-10-16
155629,국악,종로구,[세종문화회관] 25세종시즌 믹스드 오케스트라 [넥스트 레벨],2025-11-21,2025-11-21,세종대극장,126.9760053,37.5726241,세종문화회관,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155629&menuNo=200008,2025-10-21
155579,클래식,동대문구,[동대문문화재단] 기획공연 [와인et멜로디(11월)] Vol.6 프렐류드,2025-11-21,2025-11-21,선농단역사문화관 지하3층 문화중정,127.031888509482,37.5811837728607,동대문문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155579&menuNo=200008,2025-10-16
155526,콘서트,마포구,[마포문화재단] M 기획시리즈 2025 재즈 올스타즈(JAZZ ALL STARS),2025-11-21,2025-11-21,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155526&menuNo=200008,2025-10-15
155537,연극,금천구,"[금천문화재단] 기획공연 2025 금나래아트홀 기획공연 상주단체 [봉쥬르, 독퇴흐 크노크!]",2025-11-20,2025-11-22,금나래아트홀,126.89597253576768,37.45657850809659,금천문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155537&menuNo=200008,2025-10-15
154791,클래식,마포구,[마포문화재단] 제10회 M 클래식 축제 [비르투오소들의 조우],2025-11-19,2025-11-19,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154791&menuNo=200008,2025-08-12
155650,독주/독창회,용산구,"최용기 클라리넷 독주회 [소리의 파편] Fragments of Sound 숨, 파동, 그리고 그 경계 너머의 울림",2025-11-18,2025-11-18,일신홀,127.005516646173,37.537167036107,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155650&menuNo=200008,2025-10-22
155698,기타,중구,[서울시] 글로벌 서울 아이디어 제안 숏폼 챌린지 결선,2025-11-18,2025-11-18,서울특별시청 8층 다목적홀,126.977918351844,37.566370776634,서울시청,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155698&menuNo=200013,2025-10-24
155262,전시/미술,마포구,[마포문화재단] 2025 지역예술가 《전시공간 지원사업》 지역작가전 [Fragment of Feeling],2025-11-18,2025-11-18,마포아트센터 갤러리맥,126.945533810385,37.5499060881738,마포문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155262&menuNo=200009,2025-09-18
155458,국악,용산구,국악합창 두레소리 [근대 소설을 노래하다],2025-11-18,2025-11-18,노들섬 라이브하우스,126.958036465507,37.5176638307111,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155458&menuNo=200008,2025-10-05
155552,클래식,종로구,[세종문화회관] 11월 누구나 클래식 [다니엘의 해설 클래식 - 차이콥스키와 발레음악],2025-11-18,2025-11-18,세종대극장,126.9760053,37.5726241,세종문화회관,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155552&menuNo=200008,2025-10-15
155645,독주/독창회,서초구,신재훈 클라리넷 독주회,2025-11-16,2025-11-16,예술의전당 리사이틀홀,127.014215239186,37.4802401962069,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155645&menuNo=200008,2025-10-22
155484,클래식,강북구,[강북문화재단] 위대한 클래식 작곡가들 [멘델스존 & 차이콥스키 with 마레 콰르텟],2025-11-15,2025-11-15,강북문화예술회관 강북소나무홀,127.013878144422,37.6409897866256,강북문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155484&menuNo=200008,2025-10-13
155475,콘서트,중구,"[서소문성지 역사박물관] 2025 가을곁에, 서소문: 가장 아름다운 노래",2025-11-15,2025-11-15,서소문성지 역사박물관 B3 콘솔레이션 홀,126.968867161039,37.5605678517575,중구청,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155475&menuNo=200008,2025-10-11
155688,콘서트,용산구,"[서울문화예술교육센터 용산] 다정한 아트라운지 [음악의 마지막 페이지, 재즈 콘서트 에필로그(Epilogue)]",2025-11-15,2025-11-15,서울문화예술교육센터 용산 업무동 1층 아트라운지,126.966566172294,37.5269056148241,서울문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155688&menuNo=200008,2025-10-24
155657,전시/미술,종로구,[서울공예박물관] 11월 큐레이터와 함께 하는 특별기획전 해설,2025-11-14,2025-11-14,서울공예박물관 3층 기획전시실,126.983533363501,37.5766481740232,서울공예박물관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155657&menuNo=200009,2025-10-22
154790,클래식,마포구,[마포문화재단] 제10회 M 클래식 축제 [낭만의 중심에서],2025-11-14,2025-11-14,마포아트센터 플레이맥,126.945533810385,37.5499060881738,마포문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154790&menuNo=200008,2025-08-12
155656,연극,마포구,[서울생활문화센터 서교] 2025 서교청년예술창작스파크 참가작 [얼레벌레 - 월간운석발굴모임],2025-11-14,2025-11-14,"서울생활문화센터 서교, 서교 스퀘어",126.916493990351,37.5508138163956,서울생활문화센터-서교,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155656&menuNo=200008,2025-10-22
155666,교육/체험,성동구,[청계천박물관] 11월 14일 유아가족교육 [궁금이의 그림책 박물관],2025-11-14,2025-11-14,청계천박물관 지하1층 교육실,127.03504316401,37.5712661734969,청계천박물관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155666&menuNo=200011,2025-10-23
155535,교육/체험,송파구,[서울백제어린이박물관] 서울역사생태탐험대4 ,2025-11-13,2025-12-11,"서울백제어린이박물관 교육실(전시실, 다목적실)",127.124412,37.523991,한성백제박물관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155535&menuNo=200011,2025-10-15
155551,뮤지컬/오페라,종로구,[세종문화회관] 25세종시즌 G. Verdi Aida 아이다,2025-11-13,2025-11-16,세종대극장,126.9760053,37.5726241,세종문화회관,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155551&menuNo=200008,2025-10-15
154480,클래식,마포구,[마포문화재단] 제10회 M 클래식 축제 로맨틱 리사이틀 #4. [소프라노 임선혜],2025-11-12,2025-11-12,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154480&menuNo=200008,2025-07-23
155423,교육/체험,양천구,[양천중앙도서관] 11월_삶과 죽음 그 경계에서의 우리 몸(응급의학과 의사 남궁인),2025-11-12,2025-11-12,양천중앙도서관 지하1층 중앙홀,126.833629748577,37.5136519608227,양천문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155423&menuNo=200011,2025-10-01
154478,클래식,마포구,[마포문화재단] 제10회 M 클래식 축제 로맨틱 리사이틀 #3. [피아니스트 백혜선],2025-11-11,2025-11-11,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154478&menuNo=200008,2025-07-23
155582,국악,성동구,산오구 : 극락행 완행열차,2025-11-09,2025-11-09,어브 스튜디오 일대,127.060904223057,37.5461082970631,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155582&menuNo=200008,2025-10-16
155482,국악,강북구,[강북문화재단] 2025 리:바운드 축제 [초혼제_기왕지사 인연 맺은 이 땅이오니],2025-11-09,2025-11-09,강북문화예술회관 강북진달래홀,127.013878144422,37.6409897866256,강북문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155482&menuNo=200008,2025-10-13
155595,교육/체험,중랑구,[중랑문화재단] 창의융합 유아동 예술프로그램 [말랑말랑 중랑] 11월,2025-11-08,2025-11-29,중랑아트센터 프로그램실,127.091624142481,37.5983328190955,중랑문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155595&menuNo=200011,2025-10-17
155191,국악,구로구,[구로문화재단] 우릴 살게한 소리 가노,2025-11-08,2025-11-08,오류아트홀,126.846035797544,37.4953581177106,구로문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155191&menuNo=200008,2025-09-12
155534,콘서트,송파구,[한성백제박물관] 시민동행콘서트 4회차 [그리움],2025-11-08,2025-11-08,한성백제박물관 한성백제홀,127.12088940368128,37.51543881335773,한성백제박물관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155534&menuNo=200008,2025-10-15
155590,교육/체험,은평구,[은평역사한옥박물관] 북한산과 한옥을 품은 박물관,2025-11-08,2025-11-08,은평역사한옥박물관 2층 마당 ,126.9380554763,37.6404009547,은평역사한옥박물관,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155590&menuNo=200011,2025-10-17
155594,축제-문화/예술,마포구,제2회 마포종점축제,2025-11-08,2025-11-08,복사꽃어린이 공원(봄여름가을겨울 공원),126.94638734491923,37.53909926349716,기타,시민,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155594&menuNo=200010,2025-10-17
155214,콘서트,마포구,[마포문화재단] M 인디스테이지 [인디스커버리 : 명가의 품격]Ⅱ,2025-11-08,2025-11-08,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155214&menuNo=200008,2025-09-16
155569,교육/체험,동작구,2025 서울커리업 일자리페어,2025-11-08,2025-11-08,서울여성플라자·가족플라자(1호선 대방역),126.92738807878,37.5123990876428,서울시청,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155569&menuNo=200011,2025-10-16
155479,뮤지컬/오페라,강북구,[강북문화재단] 어린이 뮤지컬 [목짧은 기린 지피],2025-11-08,2025-11-08,강북문화예술회관 강북소나무홀,127.013878144422,37.6409897866256,강북문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155479&menuNo=200008,2025-10-12
155389,클래식,강남구,서초심포니 오케스트라 12주년 정기연주회,2025-11-08,2025-11-08,광림아트센터 장천홀,127.026542808066,37.5242621122375,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155389&menuNo=200008,2025-09-27
155554,연극,종로구,[세종문화회관] 25세종시즌 [트랩],2025-11-07,2025-11-30,세종S씨어터,126.9760053,37.5726241,세종문화회관,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155554&menuNo=200008,2025-10-15
155433,교육/체험,노원구,"[서울시립 북서울미술관] 접근성 프로그램 [무대처럼 걷고, 하늘처럼 바라보기]",2025-11-07,2025-11-28,서울시립 북서울미술관 스튜디오 및 전시장 ,127.066865579183,37.6406604547872,서울시립미술관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155433&menuNo=200011,2025-10-01
155625,교육/체험,마포구,[마포구립서강도서관] 11월/청년 [Book Cx클래스] 내손맞춤 다이어리 - 다이어리 만들고 함께 좋은일 해요,2025-11-07,2025-11-28,서강도서관 3층 Book C,126.932061794829,37.5477347268018,마포구청,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155625&menuNo=200011,2025-10-20
155503,뮤지컬/오페라,성동구,[성동문화재단] 베르디의 명작 미니어처 오페라 [리골레토],2025-11-07,2025-11-08,소월아트홀 (월요일 휴관),127.036006376334,37.5593072327953,성동문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155503&menuNo=200008,2025-10-14
155189,연극,구로구,[구로문화재단] 대한민국은 공연중 리:바운드 축제 - 연극 [0.75 청년시대],2025-11-07,2025-11-08,구로창의아트홀,126.865815354907,37.4982915880752,구로문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155189&menuNo=200008,2025-09-12
155213,콘서트,마포구,[마포문화재단] M 인디스테이지 [인디스커버리 : 명가의 품격]Ⅰ,2025-11-07,2025-11-07,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155213&menuNo=200008,2025-09-16
155658,교육/체험,종로구,[서울공예박물관] 《물질-실천》 전시 연계 프로그램 #3,2025-11-07,2025-11-07,3층 전시1동 기획전시실,126.983533363501,37.5766481740232,서울공예박물관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155658&menuNo=200011,2025-10-22
155665,교육/체험,성동구,[청계천박물관] 11월 7일 유아가족교육 [궁금이의 그림책 박물관],2025-11-07,2025-11-07,청계천박물관 지하1층 교육실,127.03504316401,37.5712661734969,청계천박물관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155665&menuNo=200011,2025-10-23
155604,전시/미술,중구,[서울시립미술관 서소문본관] 2025년 11월 서울 문화의 밤 [수어 통역 전시 해설],2025-11-07,2025-11-07,서울시립미술관 서소문본관 관내,126.973699316136,37.5641060692766,서울시립미술관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155604&menuNo=200009,2025-10-17
154877,축제-자연/경관,광진구,2025 한강수계 걷기행사 (서울 뚝섬-서울숲),2025-11-07,2025-11-07,서울 뚝섬-서울숲,127.073978164616,37.5293645718995,기타,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154877&menuNo=200010,2025-08-19
155442,교육/체험,마포구,[마포구립서강도서관] 11월/읽는 인간 호모부커스 [ III. 한강 작품 읽기],2025-11-06,2025-11-27,3층 세미나실,126.932061794829,37.5477347268018,마포구청,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155442&menuNo=200011,2025-10-02
155639,교육/체험,양천구,[서울문화예술교육센터 양천] 우리가 궁금했던 예술 [미술 애호가 가이드: 서양 미술사],2025-11-06,2025-11-13,서울문화예술교육센터 양천 다목적홀,126.832145349117,37.5282197824835,서울문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155639&menuNo=200011,2025-10-22
155193,무용,중구,앰비규어스댄스컴퍼니 [더 벨트 The Belt],2025-11-06,2025-11-09,국립극장 하늘극장,126.999267349473,37.5519949082942,국립극장,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155193&menuNo=200008,2025-09-12
155553,무용,종로구,[세종문화회관] 25세종시즌 [미메시스],2025-11-06,2025-11-09,세종M씨어터,126.9760053,37.5726241,세종문화회관,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155553&menuNo=200008,2025-10-15
155575,교육/체험,중구,2025 서울문학기행 11월 프로그램 (중·고등학교 단체 회차),2025-11-06,2025-11-07,상세정보 참조,126.977829174031,37.5663174209601,서울시청,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155575&menuNo=200011,2025-10-16
155680,국악,동대문구,서정민 [담양에서 온 소리] 수림뉴웨이브 2025,2025-11-06,2025-11-06,수림문화재단 김희수SPACE1,127.04281951646153,37.590705971349955,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155680&menuNo=200008,2025-10-23
155607,클래식,은평구,"[은평문화재단] 알테무지크서울 , 은평나음+서울어텀페스타 [베르사이유 궁전의 음악 축제]",2025-11-06,2025-11-06,은평문화예술회관 공연장,126.927901672834,37.6036996869964,은평문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155607&menuNo=200008,2025-10-17
155285,클래식,종로구,[Greatest Artists Ⅱ] 바이올리니스트 김현미 고택 리사이틀,2025-11-06,2025-11-06,한옥상설공연장 클래식고택 디토,126.9683130536,37.5792072268896,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155285&menuNo=200008,2025-09-19
155633,교육/체험,마포구,[서울생활문화센터 서교] 청년강사육성아카데미 : 팝핑 원데이 클래스 - 즐겁게 춤! 춰봐요,2025-11-06,2025-11-06,"서울생활문화센터 서교, 연습실1 (합정역 3번출구)",126.916493990351,37.5508138163956,서울생활문화센터-서교,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155633&menuNo=200011,2025-10-21
155643,독주/독창회,서초구,김욱 귀국 첼로 독주회,2025-11-06,2025-11-06,예술의전당 인춘아트홀,127.014215239186,37.4802401962069,기타,시민,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155643&menuNo=200008,2025-10-22
155661,축제-문화/예술,종로구,제9회 2025 서울문화원 엑스포,2025-11-06,2025-11-06,서울광화문광장 놀이마당,126.976168275947,37.5718478584908,기타,시민,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155661&menuNo=200010,2025-10-23
155692,국악,강북구,"[서울문화예술교육센터 강북] 가야금, 판소리, 해금 명인 토크콘서트 [그 모든 날의 소리]",2025-11-06,2025-11-06,문화예술교육센터 강북 2층 예술당 솔샘,127.017722183323,37.6195551709225,서울문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155692&menuNo=200008,2025-10-24
155648,클래식,영등포구,2025년 세종대학교 미래교육원 음악학 전공 [교수님과 함께하는 17주년 기념음악회],2025-11-06,2025-11-06,영산아트홀,126.924892738645,37.5292719570904,기타,시민,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155648&menuNo=200008,2025-10-22
155609,전시/미술,종로구,이능호 개인전: 씨앗의 말 (Words of Seed),2025-11-05,2025-12-13,갤러리 지우헌,126.982999426985,37.5833833879584,기타,시민,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155609&menuNo=200009,2025-10-18
155502,교육/체험,종로구,[세종예술아카데미] 퇴근길 미술 한 잔: 샌디에이고 미술관 전시 연계 르네상스에서 인상주의까지,2025-11-05,2025-11-26,세종문화회관 지하1층 서클홀,126.9760053,37.5726241,세종문화회관,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155502&menuNo=200011,2025-10-14
155618,교육/체험,종로구,[서울시립미술관 서소문본관] 도슨트 토크토크 [영원히 교차하는 춤 얼그레이 만들기],2025-11-05,2025-11-06,서울시립미술관 서소문본관 3층 세마엘,126.973699316136,37.5641060692766,서울시립미술관,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155618&menuNo=200011,2025-10-20
155669,국악,서초구,이웅 거문고 독주회 [신콰동류 거문고산조],2025-11-05,2025-11-05,국립국악원 풍류사랑방,127.009818464555,37.4777188083482,국립국악원,시민,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155669&menuNo=200008,2025-10-23
155539,콘서트,종로구,"[종로문화재단] 종로구립합창단 광복 80주년 기념 음악회 [종로,항일을 노래하다]",2025-11-05,2025-11-05,서울아트센터 도암홀,126.967906461707,37.6057079931502,종로문화재단,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155539&menuNo=200008,2025-10-15
155678,교육/체험,동대문구,[서울외국인주민센터] 창신동 네팔타운 지역탐방,2025-11-05,2025-11-05,집결지: 동대문역 3번 출구 앞,126.897409372912,37.5047364268477,서울시청,기관,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155678&menuNo=200011,2025-10-23
154304,클래식,마포구,[마포문화재단] 제10회 M 클래식 축제 로맨틱 리사이틀 #2. [소프라노 박혜상],2025-11-05,2025-11-05,마포아트센터 아트홀맥,126.945533810385,37.5499060881738,마포문화재단,기관,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154304&menuNo=200008,2025-07-08
